country,year,Effective Parliament (highest score=1),Election free and fair (highest score=1),Election government intimidation (highest score=1),Voter turnout (highest score=1),Fair trial (highest score=1),Judicial Independence (highest score=1),Predictable Enforcement (highest score=1),Freedom of Religion (highest score=1),Free Political Parties (highest score=1),Harassment of journalists (highest score=1),Media bias (highest score=1),Media freedom (highest score=1),Freedom of the Press (highest score=1),Gender Equality (highest score=1),Educational equality (highest score=1),Health equality (highest score=1),Infant mortality rate (highest score=1),Life expectancy (highest score=1),Mean years of schooling (highest score=1),Human Development Index,Urban population (% of total population),Gini coefficient,GDP,Free and fair elections index,Liberal democracy index,ethnicity_ratio
Greece,2006,0.72,0.89,0.88,0.88,0.67,0.65,0.64,0.75,0.74,0.78,0.86,1.0,0.76,0.71,0.83,0.89,0.99,0.93,0.43,0.872,74.827,0.4945334,5.335602,0.949,0.809,0.96
Greece,2007,0.69,0.95,0.94,0.8,0.67,0.65,0.64,0.71,0.74,0.79,0.86,1.0,0.79,0.73,0.83,0.89,0.99,0.93,0.43,0.866,75.199,0.48494002,3.010984,0.952,0.808,0.96
Greece,2008,0.69,0.95,0.94,0.8,0.67,0.65,0.64,0.71,0.74,0.79,0.86,1.0,0.79,0.71,0.83,0.89,0.99,0.94,0.44,0.871,75.568,0.4586939,-0.5993898,0.961,0.813,0.96
Greece,2009,0.69,0.95,0.94,0.79,0.67,0.65,0.66,0.75,0.74,0.79,0.8,1.0,0.78,0.72,0.83,0.89,0.99,0.94,0.44,0.873,75.932,0.45601895,-4.552117,0.961,0.814,0.96
Greece,2010,0.73,0.95,0.94,0.79,0.67,0.63,0.65,0.75,0.74,0.78,0.85,1.0,0.78,0.73,0.83,0.78,0.99,0.94,0.44,0.874,76.292,0.46799198,-5.5995502,0.963,0.819,0.96
Greece,2011,0.74,0.95,0.94,0.79,0.67,0.63,0.65,0.71,0.74,0.78,0.8,1.0,0.78,0.73,0.83,0.78,0.99,0.95,0.45,0.871,76.649,0.45642242,-10.016281,0.963,0.82,0.96
Greece,2012,0.72,0.95,0.89,0.69,0.67,0.64,0.65,0.71,0.74,0.78,0.76,0.5,0.75,0.72,0.83,0.78,0.99,0.95,0.45,0.87,77.004,0.45933598,-6.5829043,0.961,0.814,0.96
Greece,2013,0.73,0.95,0.89,0.69,0.67,0.65,0.63,0.65,0.74,0.79,0.75,0.5,0.72,0.72,0.83,0.78,0.99,0.95,0.45,0.874,77.355,0.4645604,-1.8065513,0.96,0.802,0.96
Greece,2014,0.73,0.95,0.89,0.69,0.67,0.66,0.63,0.68,0.74,0.79,0.75,0.5,0.72,0.72,0.83,0.78,0.99,0.96,0.45,0.879,77.702,0.489726,1.1472119,0.96,0.807,0.96
Greece,2015,0.73,0.94,0.88,0.7,0.67,0.63,0.6,0.68,0.74,0.74,0.71,0.5,0.69,0.72,0.83,0.74,0.99,0.95,0.46,0.881,78.046,0.48727107,0.4636528,0.958,0.787,0.96
Greece,2016,0.73,0.94,0.88,0.7,0.67,0.63,0.6,0.68,0.74,0.74,0.73,0.5,0.68,0.72,0.83,0.75,0.99,0.96,0.46,0.877,78.387,0.47346595,-0.07242458,0.958,0.784,0.96
Greece,2017,0.73,0.94,0.88,0.7,0.67,0.63,0.62,0.65,0.74,0.71,0.7,0.5,0.68,0.75,0.83,0.75,0.99,0.95,0.46,0.88,78.724,0.46547517,1.2922903,0.961,0.781,0.96
Greece,2018,0.73,0.94,0.88,0.7,0.67,0.65,0.6,0.74,0.74,0.71,0.7,0.5,0.68,0.72,0.83,0.75,0.99,0.96,0.46,0.886,79.058,0.4790012600773299,1.8749032,0.961,0.775,0.96
Greece,2019,0.71,0.94,0.88,0.63,0.67,0.64,0.61,0.68,0.74,0.65,0.71,0.5,0.68,0.77,0.88,0.75,0.99,0.96,0.47,0.89,79.388,0.4783956818355717,1.9868658,0.961,0.77,0.96
Greece,2020,0.66,0.94,0.88,0.63,0.67,0.63,0.65,0.68,0.74,0.57,0.71,0.5,0.63,0.75,0.84,0.81,0.99,0.95,0.47,0.887,79.715,0.4777901035938134,-9.121627,0.958,0.693,0.96
Greece,2021,0.61,0.94,0.88,0.63,0.67,0.64,0.64,0.68,0.74,0.57,0.71,0.5,0.63,0.74,0.84,0.81,0.99,0.95,0.47,0.887,80.038,0.4771845253520552,9.70677,0.952,0.644,0.96
Greece,2022,0.59,0.94,0.88,0.63,0.67,0.54,0.62,0.68,0.74,0.57,0.71,0.5,0.63,0.72,0.84,0.81,0.99,0.95,0.47,0.893,80.357,0.46320945,6.9977446,0.952,0.606,0.96
Hungary,1990,0.69,0.85,0.82,0.65,0.67,0.73,0.75,0.98,0.74,0.81,0.7,0.0,0.75,0.73,0.7,0.76,0.93,0.79,0.39,0.721,65.838,0.3071914,-2.744535403276698,0.841,0.716,0.9
Hungary,1991,0.69,0.85,0.82,0.65,0.67,0.73,0.75,0.98,0.74,0.81,0.7,0.0,0.72,0.73,0.7,0.76,0.93,0.79,0.39,0.715,65.713,0.32271472,-2.744535403276698,0.919,0.756,0.9
Hungary,1992,0.69,0.85,0.82,0.65,0.67,0.73,0.75,0.98,0.74,0.81,0.7,0.0,0.72,0.75,0.7,0.76,0.94,0.79,0.39,0.714,65.587,0.33596665,-3.0262356,0.919,0.756,0.9
Hungary,1993,0.69,0.85,0.82,0.65,0.67,0.73,0.75,0.85,0.74,0.81,0.7,0.0,0.72,0.73,0.7,0.76,0.94,0.79,0.39,0.721,65.461,0.34033138,-0.46266523,0.919,0.756,0.9
Hungary,1994,0.69,0.85,0.82,0.69,0.67,0.73,0.75,0.98,0.74,0.81,0.7,0.0,0.72,0.75,0.7,0.76,0.95,0.79,0.39,0.73,65.335,0.34207225,3.0881684,0.921,0.758,0.9
Hungary,1995,0.69,0.85,0.82,0.69,0.67,0.73,0.75,0.98,0.74,0.81,0.7,0.5,0.74,0.75,0.7,0.76,0.95,0.8,0.39,0.736,65.209,0.3231242,1.6309175,0.923,0.76,0.9
Hungary,1996,0.69,0.85,0.82,0.69,0.67,0.73,0.76,0.98,0.74,0.81,0.7,0.5,0.74,0.73,0.7,0.76,0.95,0.8,0.39,0.744,65.083,0.32190216,0.2544742,0.923,0.76,0.9
Hungary,1997,0.69,0.85,0.82,0.69,0.67,0.73,0.76,0.98,0.74,0.81,0.7,0.5,0.74,0.72,0.7,0.76,0.96,0.81,0.39,0.75,64.956,0.33612758,3.3511226,0.923,0.759,0.9
Hungary,1998,0.69,0.85,0.82,0.59,0.67,0.73,0.79,0.98,0.74,0.81,0.7,0.5,0.71,0.72,0.68,0.76,0.96,0.81,0.39,0.755,64.829,0.34523574,4.14204,0.923,0.758,0.9
Hungary,1999,0.68,0.85,0.82,0.59,0.67,0.73,0.79,0.98,0.74,0.81,0.7,0.5,0.71,0.7,0.68,0.76,0.96,0.81,0.39,0.762,64.702,0.3576224,3.3634005,0.923,0.756,0.9
Hungary,2000,0.68,0.85,0.82,0.59,0.67,0.73,0.76,0.8,0.74,0.81,0.7,0.5,0.72,0.72,0.68,0.76,0.96,0.82,0.4,0.773,64.575,0.3780348,4.750948,0.923,0.756,0.9
Hungary,2001,0.68,0.85,0.82,0.59,0.67,0.73,0.76,0.85,0.74,0.81,0.7,0.5,0.72,0.75,0.68,0.76,0.96,0.83,0.4,0.782,64.67,0.35930732,4.3130865,0.923,0.756,0.9
Hungary,2002,0.68,0.85,0.82,0.71,0.67,0.73,0.76,0.98,0.74,0.81,0.7,1.0,0.76,0.75,0.68,0.76,0.97,0.83,0.4,0.791,65.081,0.38670382,5.0399637,0.921,0.761,0.9
Hungary,2003,0.71,0.85,0.82,0.71,0.67,0.73,0.76,0.98,0.74,0.79,0.7,1.0,0.76,0.72,0.66,0.76,0.97,0.83,0.4,0.798,65.489,0.39846197,4.3727803,0.92,0.766,0.9
Hungary,2004,0.71,0.85,0.82,0.71,0.67,0.73,0.74,0.98,0.74,0.79,0.7,1.0,0.76,0.72,0.66,0.76,0.97,0.84,0.4,0.802,65.896,0.39616406,5.2374,0.92,0.766,0.9
Hungary,2005,0.71,0.85,0.82,0.71,0.67,0.71,0.74,0.98,0.74,0.79,0.7,1.0,0.76,0.72,0.66,0.68,0.97,0.84,0.41,0.807,66.365,0.36821383,4.501903,0.92,0.761,0.9
Hungary,2006,0.71,0.89,0.85,0.69,0.67,0.75,0.71,0.98,0.86,0.79,0.69,1.0,0.76,0.68,0.66,0.68,0.98,0.84,0.41,0.8150000000000001,66.895,0.45015723,4.108054,0.931,0.745,0.9
Hungary,2007,0.71,0.89,0.85,0.69,1.0,0.75,0.73,0.98,0.86,0.79,0.69,1.0,0.76,0.72,0.66,0.68,0.98,0.84,0.41,0.8180000000000001,67.421,0.50387657,0.43283802,0.935,0.768,0.9
Hungary,2008,0.71,0.89,0.85,0.69,1.0,0.75,0.73,0.98,0.86,0.79,0.69,1.0,0.76,0.69,0.66,0.68,0.98,0.85,0.41,0.8240000000000001,67.943,0.48372668,1.1809531,0.935,0.768,0.9
Hungary,2009,0.73,0.89,0.85,0.69,1.0,0.74,0.73,0.98,0.86,0.79,0.69,1.0,0.76,0.71,0.66,0.68,0.98,0.85,0.42,0.8260000000000001,68.46,0.46999475,-6.453067,0.935,0.769,0.9
Hungary,2010,0.61,0.9,0.85,0.63,0.67,0.7,0.65,0.98,1.0,0.7,0.66,1.0,0.65,0.65,0.64,0.68,0.98,0.86,0.42,0.8290000000000001,68.911,0.42756402,1.3049587,0.935,0.675,0.9
Hungary,2011,0.59,0.9,0.85,0.63,0.67,0.69,0.64,0.98,1.0,0.7,0.66,0.5,0.64,0.68,0.64,0.68,0.98,0.87,0.42,0.833,69.358,0.42088455,2.1558971,0.922,0.641,0.9
Hungary,2012,0.58,0.9,0.85,0.63,0.67,0.6,0.62,0.81,0.86,0.7,0.66,0.5,0.63,0.66,0.64,0.68,0.98,0.87,0.42,0.833,69.678,0.41343755,-0.73892593,0.922,0.619,0.9
Hungary,2013,0.57,0.9,0.85,0.63,0.67,0.59,0.6,0.81,0.86,0.7,0.61,0.5,0.6,0.68,0.63,0.63,0.98,0.88,0.43,0.843,69.953,0.42621323,2.0832407,0.913,0.574,0.9
Hungary,2014,0.56,0.61,0.64,0.63,0.67,0.58,0.6,0.81,0.7,0.69,0.6,0.5,0.59,0.68,0.63,0.63,0.98,0.88,0.43,0.84,70.227,0.42455268,4.5133677,0.796,0.521,0.9
Hungary,2015,0.55,0.61,0.64,0.63,0.67,0.58,0.6,0.81,0.7,0.67,0.56,0.5,0.54,0.68,0.63,0.63,0.99,0.88,0.43,0.839,70.5,0.42545104,3.9542825,0.755,0.485,0.9
Hungary,2016,0.54,0.61,0.64,0.63,0.67,0.56,0.6,0.81,0.7,0.65,0.56,0.5,0.53,0.68,0.62,0.63,0.99,0.88,0.43,0.843,70.779,0.42271662,2.5030534,0.755,0.474,0.9
Hungary,2017,0.55,0.61,0.64,0.63,0.67,0.56,0.6,0.81,0.57,0.57,0.56,0.5,0.51,0.66,0.62,0.64,0.99,0.88,0.44,0.846,71.062,0.42289916,4.5495634,0.752,0.439,0.9
Hungary,2018,0.53,0.51,0.56,0.71,0.67,0.55,0.56,0.74,0.57,0.56,0.5,0.5,0.49,0.66,0.57,0.58,0.99,0.88,0.44,0.85,71.351,0.4267738,5.496019,0.66,0.376,0.9
Hungary,2019,0.52,0.51,0.56,0.71,0.67,0.55,0.57,0.77,0.55,0.56,0.5,0.5,0.49,0.69,0.57,0.58,0.99,0.89,0.44,0.854,71.644,0.476896664713065,4.9116936,0.632,0.368,0.9
Hungary,2020,0.52,0.51,0.56,0.71,0.67,0.54,0.54,0.74,0.54,0.54,0.5,0.5,0.47,0.69,0.57,0.57,0.99,0.88,0.44,0.849,71.942,0.4824255090354086,-4.3300166,0.632,0.356,0.9
Hungary,2021,0.51,0.51,0.56,0.71,0.67,0.54,0.52,0.74,0.54,0.53,0.44,0.5,0.47,0.67,0.57,0.57,0.99,0.88,0.44,0.846,72.245,0.4879543533577539,7.529707,0.634,0.35,0.9
Hungary,2022,0.52,0.5,0.51,0.71,0.67,0.52,0.51,0.74,0.54,0.53,0.44,0.5,0.47,0.67,0.58,0.57,0.99,0.88,0.45,0.851,72.552,0.44303623,5.2793007,0.617,0.337,0.9
Iceland,1990,0.65,0.81,0.86,0.72,1.0,0.81,0.7,0.98,0.62,0.82,0.88,1.0,0.77,0.62,0.82,0.87,0.98,0.91,0.48,0.834,90.75,0.4144528,4.083716261915725,0.94,0.776,1.0
Iceland,1991,0.65,0.81,0.87,0.89,1.0,0.81,0.7,0.98,0.62,0.82,0.88,1.0,0.77,0.62,0.82,0.87,0.98,0.91,0.49,0.845,90.932,0.4140909,4.083716261915725,0.938,0.775,1.0
Iceland,1992,0.65,0.81,0.87,0.89,1.0,0.81,0.7,0.98,0.62,0.82,0.88,1.0,0.77,0.63,0.89,0.87,0.98,0.92,0.49,0.852,91.112,0.41430485,4.083716261915725,0.938,0.775,1.0
Iceland,1993,0.65,0.81,0.87,0.89,1.0,0.81,0.7,0.98,0.62,0.82,0.88,1.0,0.77,0.64,0.89,0.87,0.98,0.92,0.49,0.853,91.287,0.41396865,4.083716261915725,0.938,0.775,1.0
Iceland,1994,0.65,0.81,0.87,0.89,1.0,0.81,0.73,0.98,0.62,0.82,0.88,1.0,0.77,0.65,0.89,0.87,0.99,0.93,0.49,0.86,91.46,0.41480964,4.083716261915725,0.938,0.774,1.0
Iceland,1995,0.65,0.81,0.86,0.88,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.65,0.89,0.87,0.99,0.91,0.49,0.857,91.63,0.41349554,4.083716261915725,0.94,0.78,1.0
Iceland,1996,0.65,0.81,0.86,0.87,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.64,0.89,0.87,0.99,0.92,0.5,0.864,91.797,0.41540334,4.0040736,0.938,0.784,1.0
Iceland,1997,0.65,0.81,0.86,0.87,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.65,0.89,0.87,0.99,0.92,0.5,0.874,91.96,0.41747007,4.908674,0.936,0.78,1.0
Iceland,1998,0.65,0.81,0.86,0.87,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.65,0.89,0.87,0.99,0.93,0.5,0.885,92.121,0.41987714,6.2192307,0.936,0.78,1.0
Iceland,1999,0.65,0.81,0.86,0.86,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.67,0.89,0.87,0.99,0.93,0.5,0.886,92.267,0.4226115,2.7844687,0.937,0.782,1.0
Iceland,2000,0.65,0.81,0.86,0.86,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.73,0.89,0.87,0.99,0.93,0.5,0.895,92.401,0.4217569,3.557391,0.937,0.782,1.0
Iceland,2001,0.65,0.81,0.86,0.86,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.73,0.89,0.87,0.99,0.95,0.5,0.902,92.532,0.43543038,2.64,0.937,0.782,1.0
Iceland,2002,0.65,0.81,0.86,0.86,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.73,0.89,0.87,0.99,0.94,0.5,0.909,92.662,0.44069785,-0.3340775,0.937,0.782,1.0
Iceland,2003,0.65,0.81,0.86,0.89,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.74,0.89,0.87,0.99,0.95,0.5,0.916,92.789,0.43444788,1.4377962,0.939,0.783,1.0
Iceland,2004,0.65,0.81,0.86,0.63,1.0,0.81,0.75,0.98,0.62,0.82,0.88,1.0,0.77,0.71,0.89,0.87,0.99,0.95,0.51,0.92,92.914,0.41973072,6.8601055,0.94,0.783,1.0
Iceland,2005,0.65,0.81,0.86,0.63,1.0,0.81,0.77,0.85,0.62,0.82,0.88,1.0,0.77,0.71,0.89,0.87,1.0,0.96,0.51,0.926,93.037,0.42497593,4.457829,0.939,0.779,1.0
Iceland,2006,0.65,0.81,0.86,0.63,1.0,0.81,0.77,0.85,0.62,0.82,0.88,1.0,0.77,0.74,0.89,0.87,1.0,0.95,0.51,0.928,93.159,0.43506986,3.8503487,0.939,0.779,1.0
Iceland,2007,0.65,0.86,0.9,0.85,1.0,0.81,0.77,0.85,0.62,0.82,0.88,1.0,0.77,0.73,0.89,0.87,1.0,0.96,0.51,0.933,93.278,0.4595082,5.745281,0.95,0.789,1.0
Iceland,2008,0.65,0.86,0.9,0.85,1.0,0.81,0.77,0.98,0.62,0.82,0.88,1.0,0.79,0.75,0.89,0.87,1.0,0.96,0.51,0.927,93.395,0.4026173,0.3264001,0.956,0.798,1.0
Iceland,2009,0.65,0.86,0.9,0.85,1.0,0.81,0.77,0.98,0.62,0.82,0.88,1.0,0.79,0.75,0.95,0.87,1.0,0.96,0.51,0.925,93.511,0.38439417,-7.9783626,0.956,0.8,1.0
Iceland,2010,0.67,0.86,0.9,0.85,1.0,0.81,0.79,0.98,0.62,0.82,0.88,1.0,0.79,0.77,0.95,0.87,1.0,0.96,0.51,0.927,93.574,0.37623683,-2.6928477,0.956,0.799,1.0
Iceland,2011,0.67,0.86,0.9,0.85,1.0,0.79,0.79,0.98,0.62,0.82,0.88,1.0,0.79,0.75,0.95,0.87,1.0,0.97,0.51,0.933,93.587,0.37948316,1.5351472,0.956,0.799,1.0
Iceland,2012,0.67,0.86,0.9,0.69,1.0,0.82,0.8,1.0,0.67,0.82,0.88,1.0,0.78,0.77,0.95,0.87,1.0,0.98,0.51,0.938,93.6,0.38118455,0.5273044,0.956,0.795,1.0
Iceland,2013,0.67,0.86,0.9,0.8,1.0,0.82,0.8,1.0,0.67,0.69,0.73,1.0,0.75,0.79,0.95,0.87,1.0,0.96,0.51,0.942,93.633,0.3988399,3.5681758,0.952,0.782,1.0
Iceland,2014,0.67,0.86,0.9,0.8,1.0,0.82,0.77,1.0,0.67,0.69,0.73,1.0,0.75,0.79,0.95,0.87,1.0,0.98,0.51,0.946,93.667,0.39712393,0.56220937,0.951,0.781,1.0
Iceland,2015,0.67,0.86,0.9,0.8,1.0,0.82,0.8,0.89,0.67,0.69,0.73,1.0,0.75,0.79,0.95,0.87,1.0,0.97,0.52,0.948,93.7,0.39718792,3.3541453,0.951,0.785,1.0
Iceland,2016,0.67,0.85,0.89,0.73,1.0,0.82,0.77,0.89,0.67,0.69,0.73,1.0,0.75,0.76,0.95,0.87,1.0,0.97,0.52,0.951,93.735,0.3930715,4.8382993,0.953,0.78,1.0
Iceland,2017,0.67,0.85,0.89,0.78,1.0,0.82,0.77,1.0,0.67,0.69,0.73,1.0,0.75,0.72,0.95,0.87,1.0,0.97,0.52,0.955,93.773,0.3981175108444441,1.7794101,0.938,0.783,1.0
Iceland,2018,0.67,0.85,0.89,0.78,1.0,0.82,0.77,0.89,0.67,0.72,0.88,1.0,0.78,0.74,0.95,0.85,1.0,0.98,0.52,0.958,93.813,0.3970615038735041,2.1173732,0.954,0.798,1.0
Iceland,2019,0.69,0.85,0.89,0.78,1.0,0.82,0.8,1.0,0.67,0.65,0.71,1.0,0.71,0.75,0.95,0.85,1.0,0.98,0.52,0.958,93.855,0.3960054969025641,-0.35423338,0.946,0.779,1.0
Iceland,2020,0.69,0.83,0.86,0.63,1.0,0.82,0.78,1.0,0.67,0.76,0.81,1.0,0.76,0.74,0.95,0.91,1.0,0.98,0.52,0.955,93.898,0.3949494899316237,-8.709484,0.932,0.777,1.0
Iceland,2021,0.62,0.7,0.86,0.76,1.0,0.82,0.76,1.0,0.67,0.64,0.81,1.0,0.74,0.8,0.95,0.91,1.0,0.98,0.52,0.957,93.944,0.3938934829606837,2.8084884,0.931,0.744,1.0
Iceland,2022,0.62,0.7,0.86,0.76,1.0,0.83,0.72,1.0,0.67,0.61,0.71,1.0,0.72,0.82,0.95,0.91,1.0,0.98,0.52,0.959,93.992,0.38142487,4.575967,0.901,0.733,1.0
Ireland,1990,0.65,0.86,0.9,0.71,1.0,0.78,0.76,0.85,0.74,0.84,0.94,1.0,0.82,0.6,0.81,0.78,0.97,0.87,0.4,0.743,56.929,0.42219132,8.375007,0.929,0.762,1.0
Ireland,1991,0.65,0.86,0.9,0.71,1.0,0.81,0.76,0.98,0.74,0.84,0.94,1.0,0.82,0.58,0.81,0.78,0.97,0.87,0.4,0.749,57.073,0.4360226,1.3452988,0.928,0.784,1.0
Ireland,1992,0.66,0.85,0.91,0.74,1.0,0.83,0.77,0.85,0.74,0.84,0.94,1.0,0.82,0.59,0.81,0.78,0.97,0.87,0.41,0.757,57.293,0.44383052,2.6406074,0.928,0.79,1.0
Ireland,1993,0.66,0.85,0.91,0.74,1.0,0.83,0.77,0.98,0.74,0.84,0.94,1.0,0.82,0.6,0.81,0.78,0.97,0.87,0.41,0.767,57.512,0.4360567,2.180591,0.926,0.789,1.0
Ireland,1994,0.66,0.85,0.91,0.74,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.82,0.62,0.81,0.78,0.98,0.88,0.42,0.779,57.731,0.44849685,5.3397713,0.926,0.789,1.0
Ireland,1995,0.66,0.85,0.91,0.74,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.82,0.62,0.81,0.78,0.98,0.87,0.42,0.786,57.949,0.45003796,9.07377,0.926,0.789,1.0
Ireland,1996,0.66,0.85,0.91,0.74,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.85,0.62,0.81,0.78,0.98,0.88,0.42,0.795,58.173,0.4263849,6.5333138,0.926,0.794,1.0
Ireland,1997,0.7,0.86,0.9,0.47,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.85,0.62,0.81,0.78,0.98,0.88,0.43,0.803,58.419,0.44156277,9.913985,0.933,0.807,1.0
Ireland,1998,0.7,0.86,0.9,0.47,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.85,0.62,0.81,0.78,0.98,0.88,0.43,0.837,58.664,0.46015286,7.637504,0.938,0.811,1.0
Ireland,1999,0.7,0.86,0.9,0.47,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.85,0.62,0.81,0.78,0.98,0.88,0.43,0.841,58.91,0.4582766,9.29088,0.938,0.811,1.0
Ireland,2000,0.7,0.86,0.9,0.47,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.62,0.81,0.71,0.98,0.89,0.44,0.851,59.155,0.4675049,7.9548063,0.938,0.816,1.0
Ireland,2001,0.7,0.86,0.9,0.47,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.62,0.81,0.71,0.98,0.9,0.44,0.859,59.399,0.46234187,3.64247,0.938,0.816,1.0
Ireland,2002,0.7,0.85,0.91,0.67,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.64,0.81,0.71,0.98,0.9,0.44,0.868,59.649,0.45953545,4.1297555,0.937,0.816,1.0
Ireland,2003,0.7,0.85,0.91,0.67,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.64,0.81,0.71,0.98,0.91,0.45,0.877,59.925,0.46480715,1.3493872,0.937,0.816,1.0
Ireland,2004,0.7,0.85,0.91,0.67,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.64,0.81,0.71,0.98,0.92,0.45,0.888,60.202,0.47480416,4.8534575,0.937,0.816,1.0
Ireland,2005,0.7,0.85,0.91,0.67,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.64,0.81,0.71,0.99,0.92,0.45,0.894,60.477,0.47532132,3.4609406,0.937,0.816,1.0
Ireland,2006,0.7,0.85,0.91,0.67,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.65,0.81,0.71,0.99,0.93,0.46,0.898,60.738,0.48430994,2.1951897,0.937,0.816,1.0
Ireland,2007,0.7,0.92,0.93,0.69,1.0,0.83,0.78,0.85,0.74,0.84,0.94,1.0,0.88,0.65,0.81,0.71,0.99,0.93,0.46,0.904,60.94,0.4870308,2.309231,0.948,0.822,1.0
Ireland,2008,0.7,0.92,0.93,0.69,1.0,0.83,0.78,0.85,0.74,0.84,0.94,1.0,0.88,0.65,0.81,0.71,0.99,0.94,0.46,0.905,61.141,0.45669857,-6.411646,0.955,0.827,1.0
Ireland,2009,0.7,0.92,0.93,0.69,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.66,0.81,0.71,0.99,0.94,0.46,0.9,61.342,0.43913713,-6.054812,0.955,0.827,1.0
Ireland,2010,0.7,0.92,0.93,0.69,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.66,0.81,0.71,0.99,0.95,0.47,0.908,61.542,0.44817287,1.1304241,0.955,0.827,1.0
Ireland,2011,0.7,0.92,0.96,0.5,1.0,0.83,0.78,0.98,0.74,0.84,0.94,1.0,0.88,0.65,0.81,0.71,0.99,0.95,0.47,0.906,61.742,0.45249242,0.84005624,0.95,0.825,1.0
Ireland,2012,0.7,0.92,0.96,0.5,1.0,0.84,0.79,1.0,0.74,0.84,0.94,1.0,0.89,0.7,0.79,0.67,0.99,0.95,0.47,0.907,61.942,0.4485921,-0.551991,0.949,0.826,1.0
Ireland,2013,0.72,0.92,0.96,0.5,1.0,0.84,0.81,1.0,0.74,0.84,0.85,1.0,0.86,0.7,0.79,0.67,0.99,0.95,0.47,0.911,62.141,0.46261647,0.64327335,0.949,0.83,1.0
Ireland,2014,0.72,0.92,0.96,0.5,1.0,0.84,0.81,1.0,0.74,0.84,0.85,1.0,0.88,0.71,0.79,0.67,0.99,0.96,0.48,0.918,62.34,0.46944398,8.036358,0.949,0.83,1.0
Ireland,2015,0.72,0.92,0.96,0.5,1.0,0.84,0.81,1.0,0.74,0.84,0.85,1.0,0.88,0.75,0.79,0.67,0.99,0.96,0.48,0.924,62.538,0.48620647,23.304693,0.949,0.83,1.0
Ireland,2016,0.72,0.9,0.92,0.57,1.0,0.84,0.81,0.89,0.74,0.84,0.85,1.0,0.88,0.79,0.79,0.67,0.99,0.96,0.48,0.929,62.737,0.4833658,0.6232521,0.936,0.823,1.0
Ireland,2017,0.75,0.9,0.92,0.57,1.0,0.84,0.83,1.0,0.74,0.84,0.85,1.0,0.88,0.75,0.82,0.67,0.99,0.97,0.48,0.934,62.947,0.47301826,8.127668,0.934,0.826,1.0
Ireland,2018,0.75,0.88,0.91,0.38,1.0,0.84,0.84,0.89,0.74,0.84,0.85,1.0,0.88,0.75,0.82,0.67,0.99,0.97,0.48,0.938,63.17,0.47521532,7.1347733,0.937,0.828,1.0
Ireland,2019,0.75,0.88,0.91,0.38,1.0,0.84,0.84,1.0,0.74,0.84,0.85,1.0,0.85,0.78,0.82,0.67,0.99,0.97,0.48,0.942,63.405,0.4796315910785513,3.8674507,0.939,0.825,1.0
Ireland,2020,0.75,0.89,0.91,0.56,1.0,0.84,0.85,0.89,0.74,0.84,0.85,1.0,0.86,0.73,0.82,0.67,0.99,0.97,0.49,0.945,63.653,0.4810312634839238,5.5256124,0.935,0.826,1.0
Ireland,2021,0.75,0.89,0.91,0.56,1.0,0.84,0.85,1.0,0.74,0.84,0.85,1.0,0.86,0.74,0.82,0.67,0.99,0.97,0.49,0.946,63.912,0.4824309358892962,14.032287,0.948,0.834,1.0
Ireland,2022,0.75,0.89,0.91,0.56,1.0,0.84,0.85,1.0,0.74,0.84,0.85,1.0,0.86,0.74,0.82,0.67,0.99,0.97,0.49,0.95,64.183,0.524745,7.426582,0.948,0.827,1.0
Israel,1990,0.85,0.87,0.84,0.83,0.33,0.71,0.74,0.85,0.56,0.65,0.75,1.0,0.66,0.65,0.56,0.67,0.96,0.89,0.41,0.781,90.359,0.6101653450669366,3.059536758557366,0.913,0.695,0.31
